movie_id,story
190777,A serial killer taunts police while increasing the body count on live streaming TV.
59709,"At Oxford University, a professor and a grad student work together to try and stop a potential series of murders seemingly linked by mathematical symbols"
190785,Investigators pursuing a bizarre hemorrhagic illness are lead to a strange black painting that they discover is a portal to another dimension.
59715,"A newly married couple discovers disturbing, ghostly images in photographs they develop after a tragic accident. Fearing the manifestations may be connected, they investigate and learn that some mysteries are better left unsolved."
125253,"When a young female scientist discovers that the pharmaceutical company she works for had developed a cure for cancer years earlier, she attempts to release it to the world. Knowing that they make more money from chemotherapy drugs than the cure, the company does everything it can to stop her."
59721,"The Grand is in the tradition of improvisational comedies like Best In Show and This Is Spinal Tap. The story is set in the world of professional poker and follows six players who reach the final table of the world\xe2\x80\x99s second most famous high stakes tournament, the Grand Championship of Poker."
59725,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.
125261,"A cinematic adaptation of Jules Verne\'s 1874 novel ""The Mysterious Island"", the story begins during the American Civil War, as famine and death ravage the city of Richmond, Virginia. Five northern POWs make the decision to escape the war by hijacking a hot air balloon! Drifting through the night, they wake to find themselves marooned on a desert island, but they aren\'t alone... Littered with wreckage, the island is home to cast of survivors who have been lost in space and time, including Jules and Abby Fogg, two young women from modern times who become stranded while flying over the Bermuda Triangle. Faced with defending themselves against vicious pirates, terrifying creatures, and an active volcano that\'s ready to blow, they must find a way to survive and escape the island. Hope only comes when they encounter the island\'s oldest resident, Captain Nemo himself. With his help, they set to work crafting an escape..."
59727,"After returning from a wedding reception, a couple staying in an isolated vacation house receive a knock on the door in the mid-hours of the night. What ensues is a violent invasion by three strangers, their faces hidden behind masks. The couple find themselves in a violent struggle, in which they go beyond what either of them thought capable in order to survive."
59729,"This examination of a famous scandal from the 1970s explores the relationship between Barbara Baekeland and her only son, Antony. Barbara, a lonely social climber unhappily married to the wealthy but remote plastics heir Brooks Baekeland, dotes on Antony, who is homosexual. As Barbara tries to ""cure"" Antony of his sexuality -- sometimes by seducing him herself -- the groundwork is laid for a murderous tragedy."
190801,"A chronicle of the final chapters of Dr. Martin Luther King Jr.\xe2\x80\x99s life, revealing a conflicted leader who faced an onslaught of criticism from both sides of the political spectrum."
59731,"In America, we define ourselves in the superlative: we are the biggest, strongest, fastest country in the world. Is it any wonder that so many of our heroes are on performance enhancing drugs? Director Christopher Bell explores America\'s win-at-all-cost culture by examining how his two brothers became members of the steroid-subculture in an effort to realize their American dream."
190803,"The following interview with Roberto Rossellini\'s daughter, actress Isabella Rossellini, was conducted in New York, in 2004."
190805,A marriage therapist attempts to fix her own marriage by focusing on how to change her husband.
190809,"Viola and Nicola are going through a rough time. To overcome this crisis, they decide to spend a weekend in a remote cabin belonged to Nicola\'s parents. Just a couple of days together to heal their wounds, , but everything will take a turn for the worst, when a sneaking suspicion become pure madness. What was supposed to be a quiet trip will suddenly slip into a deadly nightmare."
59738,"Beautiful Mandy Lane isn\'t a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy\'s close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered."
